,obj1,obj2,correlation,zscore
757,OBJ (18).png,OBJ (45).png,0.9970298387093738,-0.7679292734661276
758,OBJ (4).png,OBJ (45).png,0.9951260083067289,-2.0785945636016425
759,OBJ (41).png,OBJ (45).png,0.9982889507052571,0.09888868842005477
760,OBJ (47).png,OBJ (45).png,0.9947526307648465,-2.3356410860132524
761,OBJ (46).png,OBJ (45).png,0.9972517800457648,-0.615136878907334
762,OBJ (11).png,OBJ (45).png,0.9971726283079173,-0.6696277806738132
763,OBJ (16).png,OBJ (45).png,0.9984942213736844,0.24020439585740666
764,OBJ (44).png,OBJ (45).png,0.9946644782350565,-2.3963284565231873
765,OBJ (27).png,OBJ (45).png,0.9969332289374069,-0.8344389135207356
766,OBJ (14).png,OBJ (45).png,0.9985379054212409,0.2702780645967001
767,OBJ (32).png,OBJ (45).png,0.9979312581518769,-0.14735972404575523
768,OBJ (23).png,OBJ (45).png,0.9967461540487832,-0.9632279920197454
769,OBJ (29).png,OBJ (45).png,0.9976090213830893,-0.36919909979509924
770,OBJ (7).png,OBJ (45).png,0.9914588870448027,-4.603172669953731
771,OBJ (8).png,OBJ (45).png,0.9985616873294553,0.286650385149251
772,OBJ (22).png,OBJ (45).png,0.9983432151802668,0.13624630377475938
773,OBJ (42).png,OBJ (45).png,0.9961875190954308,-1.3478123763211471
774,OBJ (31).png,OBJ (45).png,0.9971785973200932,-0.6655184981114404
776,OBJ (20).png,OBJ (45).png,0.9977749601908958,-0.2549608591532839
777,OBJ (17).png,OBJ (45).png,0.998011877173605,-0.09185869130835014
778,OBJ (30).png,OBJ (45).png,0.9984843351613187,0.2333983718646438
779,OBJ (10).png,OBJ (45).png,0.997216935295118,-0.6391252578893434
780,OBJ (6).png,OBJ (20).png,0.9997154349522548,1.080931724852057
781,OBJ (25).png,OBJ (20).png,0.9994124008834472,0.8723121780883863
782,OBJ (1).png,OBJ (20).png,0.9990345651462531,0.612196473756177
783,OBJ (38).png,OBJ (20).png,0.9993654375897447,0.8399809584163265
784,OBJ (12).png,OBJ (20).png,0.9993701764292634,0.8432433458979157
785,OBJ (21).png,OBJ (20).png,0.9987136194178444,0.39124589661540926
786,OBJ (19).png,OBJ (20).png,0.9994693551504664,0.9115215429580312
787,OBJ (18).png,OBJ (20).png,0.9996669904534086,1.0475807903110674
788,OBJ (4).png,OBJ (20).png,0.9979102238395641,-0.1618405008061119
789,OBJ (41).png,OBJ (20).png,0.9979922736756194,-0.1053544440493727
790,OBJ (47).png,OBJ (20).png,0.998263839972546,0.08160155731390602
791,OBJ (46).png,OBJ (20).png,0.9990496572428195,0.6225864155794728
792,OBJ (11).png,OBJ (20).png,0.9991774655690039,0.7105742619167946
793,OBJ (16).png,OBJ (20).png,0.9995287129280189,0.9523855708827734
794,OBJ (44).png,OBJ (20).png,0.9986644267494881,0.35737989528764413
795,OBJ (27).png,OBJ (20).png,0.9989485380925391,0.5529723573858955
796,OBJ (14).png,OBJ (20).png,0.9991380577619833,0.6834445108893314
797,OBJ (32).png,OBJ (20).png,0.9996414247184475,1.02998041929919
798,OBJ (23).png,OBJ (20).png,0.9985839645296125,0.3019868105823842
799,OBJ (29).png,OBJ (20).png,0.9991140984140173,0.6669500344330115
800,OBJ (7).png,OBJ (20).png,0.9965904064095413,-1.070450265858462
801,OBJ (8).png,OBJ (20).png,0.9992461144970934,0.7578346518795721
802,OBJ (22).png,OBJ (20).png,0.9975853550163086,-0.3854918774710455
803,OBJ (42).png,OBJ (20).png,0.9992657987506821,0.771385999680854
804,OBJ (31).png,OBJ (20).png,0.9992602066417546,0.7675361908639979
805,OBJ (45).png,OBJ (20).png,0.997774960190896,-0.2549608591532075
807,OBJ (17).png,OBJ (20).png,0.999624756836055,1.0185056498651137
808,OBJ (30).png,OBJ (20).png,0.9974468962496748,-0.480811869887327
809,OBJ (10).png,OBJ (20).png,0.9991555502419277,0.6954869629216656
810,OBJ (6).png,OBJ (17).png,0.9995625844973816,0.975703976883825
811,OBJ (25).png,OBJ (17).png,0.9993361009781505,0.8197845803706232
812,OBJ (1).png,OBJ (17).png,0.998694871588979,0.37833921725719266
813,OBJ (38).png,OBJ (17).png,0.9994304107471528,0.884710815701379
814,OBJ (12).png,OBJ (17).png,0.9992730452743956,0.7763747671111237
815,OBJ (21).png,OBJ (17).png,0.9989775945367357,0.5729758581233199
816,OBJ (19).png,OBJ (17).png,0.9996371594715607,1.0270440700106134
817,OBJ (18).png,OBJ (17).png,0.9992436411925776,0.7561319401378279
818,OBJ (4).png,OBJ (17).png,0.9979424218244342,-0.13967425053355423
819,OBJ (41).png,OBJ (17).png,0.9984703512214017,0.22377132491596216
820,OBJ (47).png,OBJ (17).png,0.9980184311766586,-0.08734667999585694
821,OBJ (46).png,OBJ (17).png,0.9991140786023568,0.6669363953736887
822,OBJ (11).png,OBJ (17).png,0.9993477394004782,0.8277968886915755
823,OBJ (16).png,OBJ (17).png,0.9995048140807582,0.9359327452868741
824,OBJ (44).png,OBJ (17).png,0.9978643593825186,-0.1934152418213251
825,OBJ (27).png,OBJ (17).png,0.9989850909755459,0.5781366760903193
826,OBJ (14).png,OBJ (17).png,0.9989623094619907,0.5624530631844468
827,OBJ (32).png,OBJ (17).png,0.9997091268504271,1.076589000783422
828,OBJ (23).png,OBJ (17).png,0.9988775978904112,0.5041345720058921
829,OBJ (29).png,OBJ (17).png,0.9994555942292882,0.9020480301264651
830,OBJ (7).png,OBJ (17).png,0.9956137010008331,-1.742849380875777
831,OBJ (8).png,OBJ (17).png,0.9993867428066784,0.8546482356564467
832,OBJ (22).png,OBJ (17).png,0.9981197817826049,-0.017573279401209466
833,OBJ (42).png,OBJ (17).png,0.9991334758398069,0.6802901509472449
834,OBJ (31).png,OBJ (17).png,0.9991939215879833,0.7219031769609657
835,OBJ (45).png,OBJ (17).png,0.998011877173605,-0.09185869130835014
836,OBJ (20).png,OBJ (17).png,0.999624756836055,1.0185056498651137
838,OBJ (30).png,OBJ (17).png,0.997734872051412,-0.2825589755057787
839,OBJ (10).png,OBJ (17).png,0.9994674798282259,0.9102305037115608
840,OBJ (6).png,OBJ (30).png,0.9970800317255176,-0.733374596759867
841,OBJ (25).png,OBJ (30).png,0.9978233595804841,-0.22164097944713496
842,OBJ (1).png,OBJ (30).png,0.9970538514819457,-0.7513980175904983
843,OBJ (38).png,OBJ (30).png,0.9973264863944897,-0.5637063428204244
844,OBJ (12).png,OBJ (30).png,0.998764660685059,0.42638453985259883
845,OBJ (21).png,OBJ (30).png,0.9984156810878719,0.1861344396529636
846,OBJ (19).png,OBJ (30).png,0.9981449424664459,-0.0002517601415409673
847,OBJ (18).png,OBJ (30).png,0.9968292924722367,-0.9059925125643516
848,OBJ (4).png,OBJ (30).png,0.9959662578765328,-1.5001365535481668
849,OBJ (41).png,OBJ (30).png,0.9989254835927659,0.5371008109538963
850,OBJ (47).png,OBJ (30).png,0.9954975759256084,-1.8227940572503099
851,OBJ (46).png,OBJ (30).png,0.9976096786972423,-0.36874658110233627
852,OBJ (11).png,OBJ (30).png,0.9976128839843665,-0.36653994621885655
853,OBJ (16).png,OBJ (30).png,0.998039781654815,-0.07264824330288269
854,OBJ (44).png,OBJ (30).png,0.9934589153980599,-3.226281252388697
855,OBJ (27).png,OBJ (30).png,0.9965751388743197,-1.0809609859589042
856,OBJ (14).png,OBJ (30).png,0.9975905695984928,-0.3819019716360248
857,OBJ (32).png,OBJ (30).png,0.9979249722709755,-0.1516871504298887
858,OBJ (23).png,OBJ (30).png,0.9972987229757172,-0.5828196783728458
859,OBJ (29).png,OBJ (30).png,0.9977291085868988,-0.2865267516679209
860,OBJ (7).png,OBJ (30).png,0.98975550364252,-5.77584303915434
861,OBJ (8).png,OBJ (30).png,0.9986506809028608,0.34791676031886193
862,OBJ (22).png,OBJ (30).png,0.9990362206306562,0.6133361687324277
863,OBJ (42).png,OBJ (30).png,0.9955746772905012,-1.7697147059348317
864,OBJ (31).png,OBJ (30).png,0.9969795599249095,-0.8025429961674754
865,OBJ (45).png,OBJ (30).png,0.9984843351613186,0.23339837186456736
866,OBJ (20).png,OBJ (30).png,0.9974468962496748,-0.480811869887327
867,OBJ (17).png,OBJ (30).png,0.9977348720514118,-0.28255897550593156
869,OBJ (10).png,OBJ (30).png,0.9969015199359584,-0.8562685300273295
870,OBJ (6).png,OBJ (10).png,0.9992917642146872,0.789261558536573
871,OBJ (25).png,OBJ (10).png,0.9985330621998904,0.266943816909638
872,OBJ (1).png,OBJ (10).png,0.9985099209622308,0.25101255699855024
873,OBJ (38).png,OBJ (10).png,0.9991404547047827,0.6850946524803759
874,OBJ (12).png,OBJ (10).png,0.9986035245438989,0.3154526275816805
875,OBJ (21).png,OBJ (10).png,0.9982263203931742,0.055771730079922845
876,OBJ (19).png,OBJ (10).png,0.9990798573740761,0.64337727160354
877,OBJ (18).png,OBJ (10).png,0.9990753857200955,0.6402988242514037
878,OBJ (4).png,OBJ (10).png,0.9976262769565777,-0.35731974268365074
879,OBJ (41).png,OBJ (10).png,0.9978606969512778,-0.19593659114855685
880,OBJ (47).png,OBJ (10).png,0.997961403444435,-0.1266066209531929
881,OBJ (46).png,OBJ (10).png,0.99879683169223,0.44853221770728996
882,OBJ (11).png,OBJ (10).png,0.9989932306099193,0.583740293005353
883,OBJ (16).png,OBJ (10).png,0.9989118227797293,0.5276962161658482
884,OBJ (44).png,OBJ (10).png,0.997872243854819,-0.18798728765020484
885,OBJ (27).png,OBJ (10).png,0.9984569287613779,0.21453082091047784
886,OBJ (14).png,OBJ (10).png,0.9985503626260044,0.2788540521809696
887,OBJ (32).png,OBJ (10).png,0.9993551504318748,0.8328989091248207
888,OBJ (23).png,OBJ (10).png,0.9985879109514404,0.30470366923893966
889,OBJ (29).png,OBJ (10).png,0.9987389203262631,0.4086639515152535
890,OBJ (7).png,OBJ (10).png,0.9956699744389391,-1.7041087231051852
891,OBJ (8).png,OBJ (10).png,0.9985985699285725,0.3120416922771519
892,OBJ (22).png,OBJ (10).png,0.9972968318605719,-0.5841215900226946
893,OBJ (42).png,OBJ (10).png,0.9986945410590226,0.3781116685529551
894,OBJ (31).png,OBJ (10).png,0.998738904145676,0.40865281221742183
895,OBJ (45).png,OBJ (10).png,0.997216935295118,-0.6391252578893434
896,OBJ (20).png,OBJ (10).png,0.9991555502419277,0.6954869629216656
897,OBJ (17).png,OBJ (10).png,0.9994674798282259,0.9102305037115608
898,OBJ (30).png,OBJ (10).png,0.9969015199359583,-0.856268530027406
