model,classifier,train_ims,condition,animacy,obj1,obj2,acc,prob1,prob2
cvcl,langauge,0,IC,anim,rabbit,cow,1,0.76624095,0.23375905
cvcl,langauge,0,IC,anim,rabbit,dog,0,0.1637507,0.83624935
cvcl,langauge,0,IC,anim,rabbit,duck,0,0.19866438,0.80133563
cvcl,langauge,0,IC,anim,rabbit,elephant,0,0.061330818,0.9386692
cvcl,langauge,0,IC,anim,rabbit,fish,0,0.03785474,0.96214527
cvcl,langauge,0,IC,anim,rabbit,foot,0,0.06583321,0.93416685
cvcl,langauge,0,IC,anim,rabbit,frog,0,0.04626376,0.95373625
cvcl,langauge,0,IC,anim,rabbit,hand,0,0.21188997,0.7881101
cvcl,langauge,0,IC,anim,rabbit,squirrel,0,0.256173,0.7438269
cvcl,langauge,0,IC,anim,rabbit,turtle,0,0.46433997,0.5356601
cvcl,langauge,0,IC,anim,squirrel,bear,0,0.4395288,0.56047124
cvcl,langauge,0,IC,anim,squirrel,bird,1,0.8182017,0.18179831
cvcl,langauge,0,IC,anim,squirrel,butterfly,0,0.1976198,0.8023802
cvcl,langauge,0,IC,anim,squirrel,cat,0,0.31686595,0.683134
cvcl,langauge,0,IC,anim,squirrel,cow,1,0.96318847,0.036811534
cvcl,langauge,0,IC,anim,squirrel,dog,1,0.63403666,0.3659633
cvcl,langauge,0,IC,anim,squirrel,duck,1,0.7515833,0.2484167
cvcl,langauge,0,IC,anim,squirrel,elephant,0,0.41632077,0.58367926
cvcl,langauge,0,IC,anim,squirrel,fish,0,0.1296687,0.8703313
cvcl,langauge,0,IC,anim,squirrel,foot,0,0.35326615,0.6467339
cvcl,langauge,0,IC,anim,squirrel,frog,0,0.23689222,0.7631078
cvcl,langauge,0,IC,anim,squirrel,hand,1,0.530501,0.469499
cvcl,langauge,0,IC,anim,squirrel,rabbit,1,0.86931455,0.13068542
cvcl,langauge,0,IC,anim,squirrel,turtle,1,0.83218706,0.16781294
cvcl,langauge,0,IC,anim,turtle,bear,0,0.16525263,0.83474743
cvcl,langauge,0,IC,anim,turtle,bird,0,0.45151973,0.5484802
cvcl,langauge,0,IC,anim,turtle,butterfly,0,0.042667974,0.95733196
cvcl,langauge,0,IC,anim,turtle,cat,0,0.10028321,0.89971685
cvcl,langauge,0,IC,anim,turtle,cow,1,0.8049825,0.19501756
cvcl,langauge,0,IC,anim,turtle,dog,0,0.28957853,0.71042144
cvcl,langauge,0,IC,anim,turtle,duck,0,0.3045132,0.69548684
cvcl,langauge,0,IC,anim,turtle,elephant,0,0.14061889,0.8593811
cvcl,langauge,0,IC,anim,turtle,fish,0,0.05036922,0.94963074
cvcl,langauge,0,IC,anim,turtle,foot,0,0.092335895,0.9076641
cvcl,langauge,0,IC,anim,turtle,frog,0,0.062071715,0.93792826
cvcl,langauge,0,IC,anim,turtle,hand,0,0.20074002,0.79926
cvcl,langauge,0,IC,anim,turtle,rabbit,1,0.53923464,0.46076536
cvcl,langauge,0,IC,anim,turtle,squirrel,0,0.28295028,0.7170498
