sub,age,age_group,cond,duration,speed,target,distractor,acc
6104,5.71,5yrold,perturbed,0.25,slow,tree,flower,1
6104,5.71,5yrold,perturbed,0.25,slow,frog,deer,1
6104,5.71,5yrold,perturbed,0.25,slow,spoon,fork,1
6104,5.71,5yrold,perturbed,0.2,slow,guitar,bicycle,1
6104,5.71,5yrold,perturbed,0.2,slow,duck,mouse,1
6104,5.71,5yrold,perturbed,0.2,slow,lamp,scissors,1
6104,5.71,5yrold,perturbed,0.15,fast,key,apple,1
6104,5.71,5yrold,perturbed,0.15,fast,airplane,fork,1
6104,5.71,5yrold,perturbed,0.15,fast,rabbit,bear,1
6104,5.71,5yrold,perturbed,0.1,fast,hand,cat,1
6104,5.71,5yrold,perturbed,0.1,fast,apple,key,1
6104,5.71,5yrold,perturbed,0.1,fast,flower,airplane,1
6104,5.71,5yrold,perturbed,0.1,fast,bird,rabbit,1
6104,5.71,5yrold,perturbed,0.1,fast,elephant,hand,1
6104,5.71,5yrold,perturbed,0.1,fast,truck,watch,1
6104,5.71,5yrold,perturbed,0.1,fast,squirrel,kangaroo,0
6104,5.71,5yrold,perturbed,0.1,fast,cat,butterfly,1
6104,5.71,5yrold,perturbed,0.1,fast,bear,fish,1
6104,5.71,5yrold,perturbed,0.1,fast,dog,kangaroo,1
6104,5.71,5yrold,perturbed,0.1,fast,butterfly,cat,0
6104,5.71,5yrold,perturbed,0.1,fast,foot,bear,1
6104,5.71,5yrold,perturbed,0.1,fast,chair,bicycle,1
6104,5.71,5yrold,perturbed,0.1,fast,fish,butterfly,1
6105,4.53,4yrold,complete,0.3,intro,dog,duck,1
6105,4.53,4yrold,complete,0.3,intro,spoon,scissors,1
6105,4.53,4yrold,complete,0.25,slow,frog,mouse,1
6105,4.53,4yrold,complete,0.25,slow,umbrella,watch,0
6105,4.53,4yrold,complete,0.25,slow,bird,hand,1
6105,4.53,4yrold,complete,0.25,slow,duck,bird,1
6105,4.53,4yrold,complete,0.2,slow,airplane,leaf,1
6105,4.53,4yrold,complete,0.2,slow,tree,leaf,1
6105,4.53,4yrold,complete,0.2,slow,chair,leaf,1
6105,4.53,4yrold,complete,0.2,slow,leaf,scissors,0
6105,4.53,4yrold,complete,0.2,slow,foot,squirrel,0
6105,4.53,4yrold,complete,0.2,slow,hand,butterfly,1
6105,4.53,4yrold,complete,0.2,slow,fork,bicycle,1
6105,4.53,4yrold,complete,0.15,fast,elephant,rabbit,1
6105,4.53,4yrold,complete,0.15,fast,turtle,frog,1
6105,4.53,4yrold,complete,0.15,fast,cow,turtle,1
6105,4.53,4yrold,complete,0.1,fast,lamp,tree,1
6105,4.53,4yrold,complete,0.1,fast,bear,turtle,1
6105,4.53,4yrold,complete,0.1,fast,squirrel,duck,1
6105,4.53,4yrold,complete,0.1,fast,truck,tree,1
6105,4.53,4yrold,complete,0.1,fast,butterfly,penguin,1
6105,4.53,4yrold,complete,0.1,fast,fish,cat,0
6105,4.53,4yrold,complete,0.1,fast,kite,glasses,1
6105,4.53,4yrold,complete,0.1,fast,guitar,umbrella,1
6105,4.53,4yrold,complete,0.1,fast,key,kite,1
6105,4.53,4yrold,complete,0.1,fast,cat,duck,1
6105,4.53,4yrold,complete,0.1,fast,bicycle,key,1
6105,4.53,4yrold,complete,0.1,fast,rabbit,penguin,1
6105,4.53,4yrold,complete,0.1,fast,flower,bicycle,1
6105,4.53,4yrold,complete,0.1,fast,apple,guitar,1
6106,4.64,4yrold,perturbed,0.3,intro,spoon,toothbrush,1
6106,4.64,4yrold,perturbed,0.3,intro,foot,squirrel,1
6106,4.64,4yrold,perturbed,0.25,slow,apple,key,1
6106,4.64,4yrold,perturbed,0.25,slow,fish,hand,1
6106,4.64,4yrold,perturbed,0.25,slow,squirrel,foot,1
6106,4.64,4yrold,perturbed,0.2,slow,airplane,apple,1
6106,4.64,4yrold,perturbed,0.2,slow,truck,lamp,1
6106,4.64,4yrold,perturbed,0.2,slow,butterfly,deer,1
6106,4.64,4yrold,perturbed,0.15,fast,cat,hand,1
6106,4.64,4yrold,perturbed,0.15,fast,lamp,toothbrush,1
6106,4.64,4yrold,perturbed,0.15,fast,umbrella,glasses,0
6106,4.64,4yrold,perturbed,0.15,fast,duck,rabbit,1
6106,4.64,4yrold,perturbed,0.15,fast,elephant,foot,1
6106,4.64,4yrold,perturbed,0.1,fast,fork,kite,1
6106,4.64,4yrold,perturbed,0.1,fast,bird,butterfly,0
6106,4.64,4yrold,perturbed,0.1,fast,kite,glasses,1
6106,4.64,4yrold,perturbed,0.1,fast,turtle,bird,0
6106,4.64,4yrold,perturbed,0.1,fast,key,guitar,0
6106,4.64,4yrold,perturbed,0.15,fast,bicycle,flower,0
6106,4.64,4yrold,perturbed,0.15,fast,leaf,scissors,1
6106,4.64,4yrold,perturbed,0.15,fast,flower,lamp,1
6106,4.64,4yrold,perturbed,0.1,fast,hand,fish,1
6106,4.64,4yrold,perturbed,0.1,fast,bear,cat,1
6106,4.64,4yrold,perturbed,0.1,fast,chair,glasses,1
6106,4.64,4yrold,perturbed,0.1,fast,tree,key,1
6106,4.64,4yrold,perturbed,0.1,fast,guitar,key,1
6106,4.64,4yrold,perturbed,0.1,fast,frog,cat,0
6106,4.64,4yrold,perturbed,0.1,fast,rabbit,dog,1
6106,4.64,4yrold,perturbed,0.1,fast,dog,frog,1
6106,4.64,4yrold,perturbed,0.1,fast,cow,deer,0
6107,4.9,4yrold,deleted,0.3,intro,cow,turtle,1
6107,4.9,4yrold,deleted,0.3,intro,bear,dog,1
6107,4.9,4yrold,deleted,0.3,intro,dog,hand,0
6107,4.9,4yrold,deleted,0.3,intro,fish,dog,1
6107,4.9,4yrold,deleted,0.3,intro,kite,bicycle,1
6107,4.9,4yrold,deleted,0.25,slow,spoon,watch,1
6107,4.9,4yrold,deleted,0.25,slow,butterfly,frog,1
6107,4.9,4yrold,deleted,0.25,slow,key,apple,0
6107,4.9,4yrold,deleted,0.25,slow,umbrella,flower,1
6107,4.9,4yrold,deleted,0.25,slow,elephant,butterfly,1
6107,4.9,4yrold,deleted,0.25,slow,apple,kite,0
6107,4.9,4yrold,deleted,0.25,slow,truck,key,0
6107,4.9,4yrold,deleted,0.25,slow,chair,toothbrush,1
6107,4.9,4yrold,deleted,0.25,slow,lamp,airplane,1
6107,4.9,4yrold,deleted,0.25,slow,squirrel,kangaroo,0
6107,4.9,4yrold,deleted,0.25,slow,frog,cat,1
6107,4.9,4yrold,deleted,0.25,slow,duck,hand,1
6107,4.9,4yrold,deleted,0.2,slow,turtle,foot,1
6107,4.9,4yrold,deleted,0.2,slow,rabbit,kangaroo,1
6107,4.9,4yrold,deleted,0.2,slow,airplane,key,1
6107,4.9,4yrold,deleted,0.15,fast,bird,deer,1
6107,4.9,4yrold,deleted,0.15,fast,tree,truck,1
6107,4.9,4yrold,deleted,0.15,fast,fork,airplane,0
6107,4.9,4yrold,deleted,0.15,fast,cat,rabbit,1
6107,4.9,4yrold,deleted,0.15,fast,flower,key,1
6107,4.9,4yrold,deleted,0.15,fast,bicycle,airplane,0
6107,4.9,4yrold,deleted,0.15,fast,leaf,watch,0
6107,4.9,4yrold,deleted,0.15,fast,foot,rabbit,1
6107,4.9,4yrold,deleted,0.15,fast,hand,butterfly,1
6107,4.9,4yrold,deleted,0.1,fast,guitar,flower,1
6108,4.87,4yrold,complete,0.3,intro,rabbit,butterfly,0
6108,4.87,4yrold,complete,0.3,intro,guitar,leaf,0
6108,4.87,4yrold,complete,0.35,,truck,spoon,0
6108,4.87,4yrold,complete,0.35,,turtle,cow,1
6108,4.87,4yrold,complete,0.35,,bird,fish,1
6108,4.87,4yrold,complete,0.3,intro,apple,flower,1
6108,4.87,4yrold,complete,0.3,intro,key,apple,1
6108,4.87,4yrold,complete,0.3,intro,elephant,butterfly,0
6108,4.87,4yrold,complete,0.3,intro,airplane,apple,1
6108,4.87,4yrold,complete,0.3,intro,butterfly,fish,1
6108,4.87,4yrold,complete,0.3,intro,dog,bear,0
6108,4.87,4yrold,complete,0.3,intro,cow,penguin,0
6108,4.87,4yrold,complete,0.3,intro,bear,turtle,1
6108,4.87,4yrold,complete,0.3,intro,fork,chair,1
6108,4.87,4yrold,complete,0.25,slow,hand,deer,1
6108,4.87,4yrold,complete,0.25,slow,umbrella,scissors,0
6108,4.87,4yrold,complete,0.25,slow,bicycle,kite,1
6108,4.87,4yrold,complete,0.25,slow,flower,lamp,1
6108,4.87,4yrold,complete,0.25,slow,cat,turtle,0
6108,4.87,4yrold,complete,0.25,slow,foot,butterfly,0
6108,4.87,4yrold,complete,0.25,slow,frog,butterfly,1
6108,4.87,4yrold,complete,0.25,slow,fish,mouse,1
6108,4.87,4yrold,complete,0.2,slow,tree,key,1
6108,4.87,4yrold,complete,0.2,slow,kite,glasses,0
6108,4.87,4yrold,complete,0.2,slow,lamp,apple,1
6108,4.87,4yrold,complete,0.2,slow,spoon,fork,1
6108,4.87,4yrold,complete,0.2,slow,squirrel,fish,0
6108,4.87,4yrold,complete,0.2,slow,duck,ant,1
6108,4.87,4yrold,complete,0.2,slow,leaf,airplane,0
6108,4.87,4yrold,complete,0.2,slow,chair,apple,1
6109,4.68,4yrold,perturbed,0.3,intro,dog,rabbit,0
6109,4.68,4yrold,perturbed,0.3,intro,elephant,hand,1
6109,4.68,4yrold,perturbed,0.3,intro,guitar,truck,1
6109,4.68,4yrold,perturbed,0.25,slow,turtle,penguin,1
6109,4.68,4yrold,perturbed,0.25,slow,flower,bicycle,1
6109,4.68,4yrold,perturbed,0.25,slow,chair,leaf,1
6109,4.68,4yrold,perturbed,0.2,slow,bicycle,apple,1
6109,4.68,4yrold,perturbed,0.2,slow,butterfly,frog,1
6109,4.68,4yrold,perturbed,0.2,slow,apple,watch,1
6109,4.68,4yrold,perturbed,0.15,fast,squirrel,bird,1
6109,4.68,4yrold,perturbed,0.15,fast,leaf,truck,1
6109,4.68,4yrold,perturbed,0.15,fast,duck,cow,1
6109,4.68,4yrold,perturbed,0.1,fast,tree,lamp,1
6109,4.68,4yrold,perturbed,0.1,fast,hand,foot,1
6109,4.68,4yrold,perturbed,0.1,fast,kite,airplane,0
6109,4.68,4yrold,perturbed,0.1,fast,truck,flower,1
6109,4.68,4yrold,perturbed,0.1,fast,cat,squirrel,1
6109,4.68,4yrold,perturbed,0.1,fast,fish,mouse,1
6109,4.68,4yrold,perturbed,0.1,fast,cow,cat,1
6109,4.68,4yrold,perturbed,0.1,fast,key,glasses,1
6109,4.68,4yrold,perturbed,0.1,fast,umbrella,airplane,0
6109,4.68,4yrold,perturbed,0.1,fast,lamp,toothbrush,1
6109,4.68,4yrold,perturbed,0.1,fast,airplane,spoon,1
6109,4.68,4yrold,perturbed,0.1,fast,bird,mouse,1
6109,4.68,4yrold,perturbed,0.1,fast,foot,turtle,1
6109,4.68,4yrold,perturbed,0.1,fast,bear,hand,1
6109,4.68,4yrold,perturbed,0.1,fast,spoon,scissors,1
6109,4.68,4yrold,perturbed,0.1,fast,fork,flower,1
6109,4.68,4yrold,perturbed,0.1,fast,frog,kangaroo,1
6109,4.68,4yrold,perturbed,0.1,fast,rabbit,kangaroo,1
6110,4.12,4yrold,deleted,0.3,intro,airplane,guitar,1
6110,4.12,4yrold,deleted,0.3,intro,frog,bird,0
6110,4.12,4yrold,deleted,0.3,intro,leaf,key,1
6110,4.12,4yrold,deleted,0.3,intro,fork,tree,1
6110,4.12,4yrold,deleted,0.25,slow,rabbit,elephant,1
6110,4.12,4yrold,deleted,0.25,slow,kite,toothbrush,0
6110,4.12,4yrold,deleted,0.25,slow,bicycle,airplane,0
6110,4.12,4yrold,deleted,0.25,slow,truck,key,1
6110,4.12,4yrold,deleted,0.25,slow,turtle,mouse,0
6110,4.12,4yrold,deleted,0.25,slow,tree,lamp,1
6110,4.12,4yrold,deleted,0.25,slow,key,bicycle,1
6110,4.12,4yrold,deleted,0.25,slow,fish,bird,0
6110,4.12,4yrold,deleted,0.25,slow,guitar,flower,0
6110,4.12,4yrold,deleted,0.25,slow,bear,butterfly,1
6110,4.12,4yrold,deleted,0.25,slow,duck,foot,1
6110,4.12,4yrold,deleted,0.2,slow,chair,toothbrush,1
6110,4.12,4yrold,deleted,0.2,slow,hand,kangaroo,1
6110,4.12,4yrold,deleted,0.2,slow,foot,dog,0
6110,4.12,4yrold,deleted,0.2,slow,bird,cat,1
6110,4.12,4yrold,deleted,0.2,slow,cat,dog,0
6110,4.12,4yrold,deleted,0.2,slow,butterfly,elephant,1
6110,4.12,4yrold,deleted,0.2,slow,umbrella,fork,1
6110,4.12,4yrold,deleted,0.15,fast,apple,bicycle,1
6110,4.12,4yrold,deleted,0.15,fast,cow,duck,1
6110,4.12,4yrold,deleted,0.15,fast,spoon,key,1
6110,4.12,4yrold,deleted,0.1,fast,lamp,kite,1
6110,4.12,4yrold,deleted,0.1,fast,dog,turtle,1
6110,4.12,4yrold,deleted,0.1,fast,flower,watch,0
6110,4.12,4yrold,deleted,0.1,fast,squirrel,foot,1
6110,4.12,4yrold,deleted,0.1,fast,elephant,ant,0
6112,4.44,4yrold,perturbed,0.3,intro,fork,scissors,1
6112,4.44,4yrold,perturbed,0.3,intro,squirrel,cow,0
6112,4.44,4yrold,perturbed,0.3,intro,apple,flower,1
6112,4.44,4yrold,perturbed,0.3,intro,bear,squirrel,1
6112,4.44,4yrold,perturbed,0.25,slow,hand,penguin,1
6112,4.44,4yrold,perturbed,0.25,slow,fish,cat,1
6112,4.44,4yrold,perturbed,0.25,slow,spoon,fork,1
6112,4.44,4yrold,perturbed,0.2,slow,rabbit,bird,1
6112,4.44,4yrold,perturbed,0.2,slow,chair,flower,1
6112,4.44,4yrold,perturbed,0.2,slow,bicycle,fork,1
6112,4.44,4yrold,perturbed,0.15,fast,elephant,ant,1
6112,4.44,4yrold,perturbed,0.15,fast,leaf,toothbrush,1
6112,4.44,4yrold,perturbed,0.15,fast,umbrella,scissors,1
6112,4.44,4yrold,perturbed,0.1,fast,tree,toothbrush,1
6112,4.44,4yrold,perturbed,0.1,fast,duck,ant,0
6112,4.44,4yrold,perturbed,0.1,fast,truck,scissors,0
6112,4.44,4yrold,perturbed,0.15,fast,turtle,squirrel,0
6112,4.44,4yrold,perturbed,0.15,fast,cow,foot,1
6112,4.44,4yrold,perturbed,0.15,fast,airplane,key,1
6112,4.44,4yrold,perturbed,0.1,fast,flower,glasses,1
6112,4.44,4yrold,perturbed,0.1,fast,foot,bear,0
6112,4.44,4yrold,perturbed,0.1,fast,lamp,key,0
6112,4.44,4yrold,perturbed,0.1,fast,butterfly,rabbit,1
6112,4.44,4yrold,perturbed,0.1,fast,cat,mouse,1
6112,4.44,4yrold,perturbed,0.1,fast,dog,hand,1
6112,4.44,4yrold,perturbed,0.1,fast,key,scissors,0
6112,4.44,4yrold,perturbed,0.1,fast,frog,mouse,1
6112,4.44,4yrold,perturbed,0.1,fast,bird,penguin,0
6112,4.44,4yrold,perturbed,0.1,fast,guitar,scissors,1
6112,4.44,4yrold,perturbed,0.1,fast,kite,truck,0
6113,4.87,4yrold,deleted,0.3,intro,hand,elephant,0
6113,4.87,4yrold,deleted,0.3,intro,key,watch,1
6113,4.87,4yrold,deleted,0.3,intro,lamp,key,0
6113,4.87,4yrold,deleted,0.3,intro,fish,turtle,0
6113,4.87,4yrold,deleted,0.3,intro,bicycle,chair,1
6113,4.87,4yrold,deleted,0.3,intro,frog,dog,1
6113,4.87,4yrold,deleted,0.3,intro,leaf,apple,0
6113,4.87,4yrold,deleted,0.3,intro,foot,penguin,1
6113,4.87,4yrold,deleted,0.3,intro,dog,foot,1
6113,4.87,4yrold,deleted,0.25,slow,airplane,tree,1
6113,4.87,4yrold,deleted,0.25,slow,bird,penguin,1
6113,4.87,4yrold,deleted,0.25,slow,bear,cow,0
6113,4.87,4yrold,deleted,0.25,slow,fork,chair,0
6113,4.87,4yrold,deleted,0.3,intro,spoon,toothbrush,0
6113,4.87,4yrold,deleted,0.3,intro,flower,truck,1
6113,4.87,4yrold,deleted,0.3,intro,cat,elephant,1
6113,4.87,4yrold,deleted,0.25,slow,kite,spoon,1
6113,4.87,4yrold,deleted,0.25,slow,truck,leaf,0
6113,4.87,4yrold,deleted,0.25,slow,butterfly,hand,0
6113,4.87,4yrold,deleted,0.25,slow,squirrel,hand,1
6113,4.87,4yrold,deleted,0.25,slow,cow,rabbit,1
6113,4.87,4yrold,deleted,0.2,slow,rabbit,bear,1
6113,4.87,4yrold,deleted,0.2,slow,apple,bicycle,1
6113,4.87,4yrold,deleted,0.2,slow,guitar,toothbrush,1
6113,4.87,4yrold,deleted,0.15,fast,chair,bicycle,1
6113,4.87,4yrold,deleted,0.15,fast,umbrella,tree,1
6113,4.87,4yrold,deleted,0.15,fast,duck,bird,1
6113,4.87,4yrold,deleted,0.1,fast,elephant,mouse,1
6113,4.87,4yrold,deleted,0.1,fast,turtle,cat,0
6113,4.87,4yrold,deleted,0.1,fast,tree,bicycle,1
6114,4.21,4yrold,complete,0.3,intro,turtle,cow,1
6114,4.21,4yrold,complete,0.3,intro,fish,bear,1
6114,4.21,4yrold,complete,0.25,slow,guitar,watch,1
6114,4.21,4yrold,complete,0.25,slow,key,toothbrush,1
6114,4.21,4yrold,complete,0.25,slow,kite,spoon,1
6114,4.21,4yrold,complete,0.2,slow,apple,tree,1
6114,4.21,4yrold,complete,0.2,slow,bicycle,guitar,1
6114,4.21,4yrold,complete,0.2,slow,leaf,apple,1
6114,4.21,4yrold,complete,0.15,fast,airplane,kite,1
6114,4.21,4yrold,complete,0.15,fast,chair,scissors,1
6114,4.21,4yrold,complete,0.15,fast,cow,foot,1
6114,4.21,4yrold,complete,0.1,fast,bird,fish,1
6114,4.21,4yrold,complete,0.1,fast,frog,squirrel,0
6114,4.21,4yrold,complete,0.1,fast,spoon,apple,1
6114,4.21,4yrold,complete,0.1,fast,lamp,key,1
6114,4.21,4yrold,complete,0.1,fast,squirrel,elephant,0
6114,4.21,4yrold,complete,0.1,fast,elephant,cat,0
6114,4.21,4yrold,complete,0.1,fast,butterfly,turtle,1
6114,4.21,4yrold,complete,0.1,fast,tree,truck,1
6114,4.21,4yrold,complete,0.1,fast,bear,penguin,0
6114,4.21,4yrold,complete,0.1,fast,cat,turtle,0
6114,4.21,4yrold,complete,0.1,fast,umbrella,key,1
6114,4.21,4yrold,complete,0.1,fast,hand,dog,1
6114,4.21,4yrold,complete,0.1,fast,foot,cow,1
6114,4.21,4yrold,complete,0.1,fast,fork,lamp,0
6114,4.21,4yrold,complete,0.1,fast,dog,mouse,0
6114,4.21,4yrold,complete,0.1,fast,rabbit,bear,1
6114,4.21,4yrold,complete,0.1,fast,truck,glasses,0
6114,4.21,4yrold,complete,0.1,fast,duck,elephant,1
6114,4.21,4yrold,complete,0.1,fast,flower,spoon,0
6115,4.01,4yrold,perturbed,0.3,intro,guitar,apple,1
6115,4.01,4yrold,perturbed,0.3,intro,bicycle,tree,0
6115,4.01,4yrold,perturbed,0.3,intro,foot,kangaroo,1
6115,4.01,4yrold,perturbed,0.3,intro,duck,turtle,1
6115,4.01,4yrold,perturbed,0.25,slow,rabbit,cow,1
6115,4.01,4yrold,perturbed,0.25,slow,apple,airplane,0
6115,4.01,4yrold,perturbed,0.25,slow,chair,flower,0
6115,4.01,4yrold,perturbed,0.25,slow,umbrella,tree,1
6115,4.01,4yrold,perturbed,0.25,slow,elephant,bear,0
6115,4.01,4yrold,perturbed,0.25,slow,turtle,deer,0
6115,4.01,4yrold,perturbed,0.25,slow,flower,fork,1
6115,4.01,4yrold,perturbed,0.25,slow,fish,bear,1
6115,4.01,4yrold,perturbed,0.25,slow,cow,elephant,0
6115,4.01,4yrold,perturbed,0.25,slow,leaf,key,1
6115,4.01,4yrold,perturbed,0.25,slow,butterfly,hand,0
6115,4.01,4yrold,perturbed,0.25,slow,fork,key,1
6115,4.01,4yrold,perturbed,0.25,slow,bear,kangaroo,1
6115,4.01,4yrold,perturbed,0.25,slow,key,leaf,0
6115,4.01,4yrold,perturbed,0.25,slow,airplane,chair,1
6115,4.01,4yrold,perturbed,0.25,slow,spoon,toothbrush,0
6115,4.01,4yrold,perturbed,0.25,slow,dog,deer,1
6115,4.01,4yrold,perturbed,0.25,slow,bird,penguin,1
6115,4.01,4yrold,perturbed,0.2,slow,hand,duck,1
6115,4.01,4yrold,perturbed,0.2,slow,lamp,flower,1
6115,4.01,4yrold,perturbed,0.2,slow,frog,bird,1
6115,4.01,4yrold,perturbed,0.15,fast,kite,bicycle,1
6115,4.01,4yrold,perturbed,0.15,fast,cat,bear,1
6115,4.01,4yrold,perturbed,0.15,fast,tree,chair,1
6115,4.01,4yrold,perturbed,0.1,fast,truck,apple,1
6115,4.01,4yrold,perturbed,0.1,fast,squirrel,cow,1
6116,4.23,4yrold,deleted,0.3,intro,cow,rabbit,1
6116,4.23,4yrold,deleted,0.3,intro,lamp,flower,1
6116,4.23,4yrold,deleted,0.25,slow,tree,spoon,1
6116,4.23,4yrold,deleted,0.25,slow,butterfly,cat,0
6116,4.23,4yrold,deleted,0.25,slow,squirrel,foot,1
6116,4.23,4yrold,deleted,0.25,slow,truck,tree,1
6116,4.23,4yrold,deleted,0.25,slow,bicycle,flower,0
6116,4.23,4yrold,deleted,0.25,slow,dog,duck,1
6116,4.23,4yrold,deleted,0.25,slow,bear,cow,1
6116,4.23,4yrold,deleted,0.2,slow,duck,frog,1
6116,4.23,4yrold,deleted,0.2,slow,rabbit,dog,1
6116,4.23,4yrold,deleted,0.2,slow,airplane,lamp,0
6116,4.23,4yrold,deleted,0.2,slow,kite,truck,1
6116,4.23,4yrold,deleted,0.2,slow,key,chair,1
6116,4.23,4yrold,deleted,0.15,fast,fish,duck,1
6116,4.23,4yrold,deleted,0.15,fast,turtle,squirrel,0
6116,4.23,4yrold,deleted,0.15,fast,cat,hand,1
6116,4.23,4yrold,deleted,0.15,fast,leaf,kite,1
6116,4.23,4yrold,deleted,0.1,fast,frog,ant,1
6116,4.23,4yrold,deleted,0.1,fast,apple,watch,1
6116,4.23,4yrold,deleted,0.1,fast,bird,duck,1
6116,4.23,4yrold,deleted,0.1,fast,hand,dog,1
6116,4.23,4yrold,deleted,0.1,fast,elephant,turtle,1
6116,4.23,4yrold,deleted,0.1,fast,fork,guitar,0
6116,4.23,4yrold,deleted,0.1,fast,foot,kangaroo,0
6116,4.23,4yrold,deleted,0.1,fast,umbrella,fork,1
6116,4.23,4yrold,deleted,0.1,fast,spoon,apple,1
6116,4.23,4yrold,deleted,0.1,fast,guitar,leaf,1
6116,4.23,4yrold,deleted,0.1,fast,flower,guitar,1
6116,4.23,4yrold,deleted,0.1,fast,chair,lamp,0
6117,4.41,4yrold,complete,0.3,intro,truck,airplane,0
6117,4.41,4yrold,complete,0.3,intro,bear,deer,0
6117,4.41,4yrold,complete,0.3,intro,kite,leaf,1
6117,4.41,4yrold,complete,0.3,intro,frog,bear,1
6117,4.41,4yrold,complete,0.3,intro,fork,flower,0
6117,4.41,4yrold,complete,0.3,intro,guitar,watch,1
6117,4.41,4yrold,complete,0.3,intro,lamp,key,1
6117,4.41,4yrold,complete,0.3,intro,fish,penguin,0
6117,4.41,4yrold,complete,0.3,intro,cat,fish,1
6117,4.41,4yrold,complete,0.3,intro,foot,fish,1
6117,4.41,4yrold,complete,0.3,intro,chair,key,0
6117,4.41,4yrold,complete,0.3,intro,spoon,tree,0
6117,4.41,4yrold,complete,0.3,intro,rabbit,squirrel,1
6117,4.41,4yrold,complete,0.3,intro,bird,kangaroo,1
6117,4.41,4yrold,complete,0.3,intro,umbrella,toothbrush,0
6117,4.41,4yrold,complete,0.3,intro,butterfly,penguin,1
6117,4.41,4yrold,complete,0.3,intro,elephant,frog,1
6117,4.41,4yrold,complete,0.25,slow,duck,dog,1
6117,4.41,4yrold,complete,0.25,slow,airplane,lamp,1
6117,4.41,4yrold,complete,0.25,slow,tree,kite,0
6117,4.41,4yrold,complete,0.25,slow,flower,truck,1
6117,4.41,4yrold,complete,0.25,slow,bicycle,glasses,0
6117,4.41,4yrold,complete,0.25,slow,apple,key,1
6117,4.41,4yrold,complete,0.25,slow,leaf,bicycle,0
6117,4.41,4yrold,complete,0.25,slow,squirrel,fish,0
6117,4.41,4yrold,complete,0.25,slow,hand,frog,1
6117,4.41,4yrold,complete,0.25,slow,cow,hand,0
6117,4.41,4yrold,complete,0.25,slow,turtle,rabbit,1
6117,4.41,4yrold,complete,0.25,slow,key,watch,0
6117,4.41,4yrold,complete,0.25,slow,dog,bear,1
6118,4.38,4yrold,perturbed,0.3,intro,fork,truck,0
6118,4.38,4yrold,perturbed,0.3,intro,fish,deer,1
6118,4.38,4yrold,perturbed,0.3,intro,dog,ant,1
6118,4.38,4yrold,perturbed,0.25,slow,rabbit,deer,1
6118,4.38,4yrold,perturbed,0.25,slow,leaf,kite,1
6118,4.38,4yrold,perturbed,0.25,slow,lamp,glasses,0
6118,4.38,4yrold,perturbed,0.25,slow,spoon,truck,1
6118,4.38,4yrold,perturbed,0.25,slow,truck,lamp,1
6118,4.38,4yrold,perturbed,0.2,slow,bear,squirrel,1
6118,4.38,4yrold,perturbed,0.2,slow,bicycle,fork,1
6118,4.38,4yrold,perturbed,0.2,slow,airplane,truck,1
6118,4.38,4yrold,perturbed,0.15,fast,tree,kite,1
6118,4.38,4yrold,perturbed,0.15,fast,chair,fork,0
6118,4.38,4yrold,perturbed,0.15,fast,turtle,mouse,1
6118,4.38,4yrold,perturbed,0.15,fast,butterfly,foot,1
6118,4.38,4yrold,perturbed,0.1,fast,flower,fork,1
6118,4.38,4yrold,perturbed,0.1,fast,frog,fish,1
6118,4.38,4yrold,perturbed,0.1,fast,elephant,cat,1
6118,4.38,4yrold,perturbed,0.1,fast,cat,frog,1
6118,4.38,4yrold,perturbed,0.1,fast,squirrel,rabbit,1
6118,4.38,4yrold,perturbed,0.1,fast,apple,leaf,1
6118,4.38,4yrold,perturbed,0.1,fast,cow,foot,0
6118,4.38,4yrold,perturbed,0.1,fast,guitar,bicycle,1
6118,4.38,4yrold,perturbed,0.1,fast,bird,cat,0
6118,4.38,4yrold,perturbed,0.1,fast,foot,penguin,1
6118,4.38,4yrold,perturbed,0.1,fast,key,umbrella,0
6118,4.38,4yrold,perturbed,0.1,fast,duck,elephant,1
6118,4.38,4yrold,perturbed,0.1,fast,umbrella,airplane,1
6118,4.38,4yrold,perturbed,0.1,fast,hand,mouse,0
6118,4.38,4yrold,perturbed,0.1,fast,kite,guitar,1
6119,3.95,3yrold,deleted,0.3,intro,bicycle,watch,0
6119,3.95,3yrold,deleted,0.3,intro,cat,turtle,0
6119,3.95,3yrold,deleted,0.3,intro,hand,deer,1
6119,3.95,3yrold,deleted,0.3,intro,key,lamp,1
6119,3.95,3yrold,deleted,0.25,slow,dog,foot,1
6119,3.95,3yrold,deleted,0.25,slow,umbrella,apple,0
6119,3.95,3yrold,deleted,0.25,slow,kite,leaf,1
6119,3.95,3yrold,deleted,0.25,slow,bird,fish,1
6119,3.95,3yrold,deleted,0.2,slow,turtle,bear,1
6119,3.95,3yrold,deleted,0.2,slow,tree,umbrella,0
6119,3.95,3yrold,deleted,0.2,slow,rabbit,frog,1
6119,3.95,3yrold,deleted,0.2,slow,fish,cow,0
6119,3.95,3yrold,deleted,0.2,slow,squirrel,mouse,0
6119,3.95,3yrold,deleted,0.2,slow,duck,dog,1
6119,3.95,3yrold,deleted,0.2,slow,chair,glasses,1
6119,3.95,3yrold,deleted,0.15,fast,truck,umbrella,1
6119,3.95,3yrold,deleted,0.15,fast,butterfly,bird,0
6119,3.95,3yrold,deleted,0.15,fast,foot,duck,1
6119,3.95,3yrold,deleted,0.15,fast,fork,kite,0
6119,3.95,3yrold,deleted,0.15,fast,frog,deer,1
