sub,sex,age,cond,duration,acc,rt,imputed,top_speed,age_group,speed
6129,F,3.87,complete,0.3,0.75,6.560866666666667,0,0.19999999999999998,3yrold,intro
6130,F,3.35,perturbed,0.2,1.0,7.3748,0,0.09999999999999998,3yrold,slow
6130,F,3.35,perturbed,0.25,0.8,14.383949999999999,0,0.09999999999999998,3yrold,slow
6130,F,3.35,perturbed,0.3,0.5,9.486033333333333,0,0.09999999999999998,3yrold,intro
6130,F,3.35,perturbed,0.35,0.5,10.954455555555557,0,0.09999999999999998,3yrold,
6130,F,3.35,perturbed,0.15,0.5,,1,0.09999999999999998,3yrold,fast
6130,F,3.35,perturbed,0.1,0.5,,1,0.09999999999999998,3yrold,fast
6131,M,3.64,deleted,0.25,0.5,12.808,0,0.04999999999999999,3yrold,slow
6131,M,3.64,deleted,0.3,0.45454545454545453,9.314350000000001,0,0.04999999999999999,3yrold,intro
6131,M,3.64,deleted,0.2,0.5,,1,0.04999999999999999,3yrold,slow
6131,M,3.64,deleted,0.15,0.5,,1,0.04999999999999999,3yrold,fast
6131,M,3.64,deleted,0.1,0.5,,1,0.04999999999999999,3yrold,fast
6132,M,3.9,complete,0.1,0.7692307692307693,7.7911,0,0.19999999999999998,3yrold,fast
6132,M,3.9,complete,0.15,0.75,5.6003333333333325,0,0.19999999999999998,3yrold,fast
6132,M,3.9,complete,0.2,1.0,6.299333333333333,0,0.19999999999999998,3yrold,slow
6132,M,3.9,complete,0.25,0.75,6.700500000000001,0,0.19999999999999998,3yrold,slow
6132,M,3.9,complete,0.3,1.0,6.78,0,0.19999999999999998,3yrold,intro
6133,F,3.37,perturbed,0.1,0.6875,5.768245454545454,0,0.19999999999999998,3yrold,fast
6133,F,3.37,perturbed,0.15,0.8333333333333334,8.32638,0,0.19999999999999998,3yrold,fast
6133,F,3.37,perturbed,0.2,1.0,5.318933333333334,0,0.19999999999999998,3yrold,slow
6133,F,3.37,perturbed,0.25,1.0,5.084233333333334,0,0.19999999999999998,3yrold,slow
6133,F,3.37,perturbed,0.3,1.0,7.312,0,0.19999999999999998,3yrold,intro
6135,M,3.2,deleted,0.1,0.8,5.32455,0,0.19999999999999998,3yrold,fast
6135,M,3.2,deleted,0.15,0.75,13.825566666666667,0,0.19999999999999998,3yrold,fast
6135,M,3.2,deleted,0.2,0.75,4.7123333333333335,0,0.19999999999999998,3yrold,slow
6135,M,3.2,deleted,0.25,0.6666666666666666,5.2442,0,0.19999999999999998,3yrold,slow
6135,M,3.2,deleted,0.3,0.5,11.29405,0,0.19999999999999998,3yrold,intro
6136,F,4.77,deleted,0.1,0.5,4.837,0,0.19999999999999998,4yrold,fast
6136,F,4.77,deleted,0.15,1.0,4.803333333333334,0,0.19999999999999998,4yrold,fast
6136,F,4.77,deleted,0.2,1.0,4.269666666666667,0,0.19999999999999998,4yrold,slow
6136,F,4.77,deleted,0.25,0.6,4.874666666666666,0,0.19999999999999998,4yrold,slow
6136,F,4.77,deleted,0.3,0.7142857142857143,5.6288,0,0.19999999999999998,4yrold,intro
6137,M,3.99,perturbed,0.1,0.8421052631578947,3.5490625,0,0.19999999999999998,3yrold,fast
6137,M,3.99,perturbed,0.15,1.0,5.153666666666667,0,0.19999999999999998,3yrold,fast
6137,M,3.99,perturbed,0.2,1.0,1.8706666666666667,0,0.19999999999999998,3yrold,slow
6137,M,3.99,perturbed,0.25,1.0,2.055,0,0.19999999999999998,3yrold,slow
6137,M,3.99,perturbed,0.3,1.0,1.9125,0,0.19999999999999998,3yrold,intro
6138,F,4.52,perturbed,0.1,0.8571428571428571,4.851833333333333,0,0.19999999999999998,4yrold,fast
6138,F,4.52,perturbed,0.15,1.0,4.821000000000001,0,0.19999999999999998,4yrold,fast
6138,F,4.52,perturbed,0.2,0.7142857142857143,4.6282000000000005,0,0.19999999999999998,4yrold,slow
6138,F,4.52,perturbed,0.25,0.8333333333333334,7.7787999999999995,0,0.19999999999999998,4yrold,slow
6138,F,4.52,perturbed,0.3,0.5714285714285714,4.887,0,0.19999999999999998,4yrold,intro
60972,M,5.13,complete,0.1,0.8421052631578947,2.8038625,0,0.19999999999999998,5yrold,fast
60972,M,5.13,complete,0.15,1.0,1.6005333333333336,0,0.19999999999999998,5yrold,fast
60972,M,5.13,complete,0.2,1.0,2.9723333333333333,0,0.19999999999999998,5yrold,slow
60972,M,5.13,complete,0.25,1.0,3.8801,0,0.19999999999999998,5yrold,slow
60972,M,5.13,complete,0.3,1.0,5.4715,0,0.19999999999999998,5yrold,intro
60682,F,4.3,deleted,0.1,0.6842105263157895,1.5992307692307692,0,0.19999999999999998,4yrold,fast
60682,F,4.3,deleted,0.15,1.0,4.633566666666666,0,0.19999999999999998,4yrold,fast
60682,F,4.3,deleted,0.2,1.0,2.0241000000000002,0,0.19999999999999998,4yrold,slow
60682,F,4.3,deleted,0.25,1.0,2.5199333333333334,0,0.19999999999999998,4yrold,slow
60682,F,4.3,deleted,0.3,1.0,3.70925,0,0.19999999999999998,4yrold,intro
